ID	AccINSDC	Name	Assembly	BioSample	BioProject	Date	TaxId	Lineage	SuperKingdom	Phylum	Class	Order	Family	Genus	Species	Size	MolecularType	AnnotDate	Topology	MOB_60	MPF	PFinder_60	PTU	HRange
NC_013362.1	AP010955.1	pO26_2	GCF_000091005.1	SAMD00060955	PRJDA32509	2009-09-10	573235	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O26:H11;Escherichia coli O26:H11 str. 11368	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	63365	Plasmid	17-FEB-2020	circular	MOBF	typeF	IncFII(29)	PTU-FE	III
NZ_CP017845.1	CP017845.1	pEcoFMU073332a	GCF_001888075.1	SAMN05945146	PRJNA350704	2016-12-02	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5538	Plasmid	07-SEP-2019	circular	-	-	ColRNAI	PTU-E1	III
NZ_CP017847.1	CP017847.1	pEcoFMU073332c	GCF_001888075.1	SAMN05945146	PRJNA350704	2016-12-02	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	113343	Plasmid	07-SEP-2019	circular	-	-	IncFIB(pLF82)	PTU-E16	III
NZ_CP028119.1	CP028119.1	pRM9322-2	GCF_003112245.1	SAMN08724616	PRJNA69929	2018-05-10	1055542	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O111;Escherichia coli O111 str. RM9322	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	7072	Plasmid	13-JAN-2020	circular	-	-	-	PTU-E14	III
NZ_CP031654.1	CP031654.1	pCARB35_01	GCF_003413625.1	SAMN09829654	PRJNA473397	2018-08-22	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	89643	Plasmid	26-FEB-2020	circular	-	-	IncY	PTU-Y	III
NZ_CP031655.1	CP031655.1	pCARB35_02	GCF_003413625.1	SAMN09829654	PRJNA473397	2018-08-22	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	89335	Plasmid	26-FEB-2020	circular	MOBF	typeF	IncFII	PTU-FE	III
NZ_CP031656.1	CP031656.1	pCARB35_03	GCF_003413625.1	SAMN09829654	PRJNA473397	2018-08-22	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	59142	Plasmid	26-FEB-2020	circular	MOBP	-	IncI	PTU-I1	III
NZ_CP031657.1	CP031657.1	pCARB35_04	GCF_003413625.1	SAMN09829654	PRJNA473397	2018-08-22	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	4073	Plasmid	26-FEB-2020	circular	MOBQ	-	-	PTU-E10	III
NZ_CP018652.1	CP018652.1	pSE81-1705_1	GCF_002763415.1	SAMN06050734	PRJNA354706	2017-11-07	149539	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Enteritidis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	200045	Plasmid	07-JAN-2020	circular	MOBH	-	IncFIA(HI1);IncHI1A;IncHI1B(R27)	PTU-HI1A	IV
NZ_CP018653.1	CP018653.1	pSE81-1705_2	GCF_002763415.1	SAMN06050734	PRJNA354706	2017-11-07	149539	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Enteritidis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	59334	Plasmid	07-JAN-2020	circular	-	-	IncFIB(S);IncFII(S)	PTU-FS	I
NZ_CP030770.1	CP030770.1	p2017C-4173W12	GCF_003308975.1	SAMN09534372	PRJNA218110	2018-07-10	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	149680	Plasmid	23-FEB-2020	circular	MOBF	typeF	Col156;IncFIB(AP001918);IncFII(29);IncQ1	PTU-FE	III
NZ_CP010165.1	CP010165.1	B	GCF_001900795.1	SAMN03252430	PRJNA269191	2016-12-12	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5023	Plasmid	23-FEB-2020	circular	-	-	Col440I	PTU-E76	VI
NZ_CP033947.1	CP033947.1	p1	GCF_003850165.1	SAMN10432823	PRJNA433394	2018-11-29	72407	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	142764	Plasmid	03-MAR-2020	circular	MOBF	-	IncFIB(pQil);IncFII(K)	PTU-E83	IV
NZ_CP033948.1	CP033948.1	p2	GCF_003850165.1	SAMN10432823	PRJNA433394	2018-11-29	72407	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	70586	Plasmid	03-MAR-2020	circular	-	-	IncFIA;IncFII(pAMA1167-NDM-5)	PTU-FE	III
NZ_CP045164.1	CP045164.1	pMT	GCF_009296005.1	SAMN12991209	PRJNA269675	2019-10-24	632	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pseudotuberculosis complex;Yersinia pestis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis	100989	Plasmid	04-FEB-2020	circular	-	-	IncFIB(pHCM2)	PTU-FY	I
NZ_CP051741.1	CP051741.1	pSCU-105-3	GCF_012934455.1	SAMN14609770	PRJNA624897	2020-04-30	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	7939	Plasmid	02-MAY-2020	linear	-	-	ColRNAI	PTU-E1	III
NZ_LR135395.1	LR135395.1	2_length=239811	GCF_900639605.1	SAMEA4885694	PRJEB28495	2019-01-02	1352	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	239811	Plasmid	08-AUG-2019	linear	MOBP	-	repUS15	PTU-Lab50	I
NZ_LR135397.1	LR135397.1	4_length=9317	GCF_900639605.1	SAMEA4885694	PRJEB28495	2019-01-02	1352	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	9317	Plasmid	08-AUG-2019	linear	MOBP	-	-	PTU-Lab17	I
NZ_CP025488.1	CP025488.1	p2148.C01_A	GCF_001717975.2	SAMN04966147	PRJNA321118	2018-01-08	46170	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus subsp. aureus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	3266	Plasmid	08-JAN-2020	circular	-	-	repUS13	PTU-Bac16	III
NZ_CP017095.1	CP017095.2	p2148.CO1_B	GCF_001717975.2	SAMN04966147	PRJNA321118	2018-01-08	46170	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus subsp. aureus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	32660	Plasmid	08-JAN-2020	circular	-	-	rep16;rep19	PTU-Bac17	I
NZ_CP018817.1	CP018817.1	unitig_1	GCF_001922465.1	SAMN04014890	PRJNA292904	2016-12-27	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	140825	Plasmid	23-FEB-2020	circular	MOBH	typeF	IncA/C2	PTU-C	V
NZ_CP018818.1	CP018818.1	unitig_2	GCF_001922465.1	SAMN04014890	PRJNA292904	2016-12-27	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	117755	Plasmid	23-FEB-2020	circular	-	-	IncFIB(K);IncFII(K)	PTU-FK	III
NZ_CP018819.1	CP018819.1	unitig_3	GCF_001922465.1	SAMN04014890	PRJNA292904	2016-12-27	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	85161	Plasmid	23-FEB-2020	circular	-	-	IncFIA(HI1);IncR	PTU-R	III
NZ_CP016405.1	CP016405.1	pSLy21	GCF_001735705.1	SAMN05346848	PRJNA328481	2016-09-20	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	63329	Plasmid	18-JAN-2020	circular	MOBP	typeT	IncI2	PTU-I2	III
NZ_CP045459.1	CP045459.1	pM-3471_DHA	GCF_011465535.1	SAMN13074755	PRJNA578814	2020-03-19	58712	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Anatum	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	89619	Plasmid	21-MAR-2020	circular	-	-	IncA/C2	PTU-C	V
NZ_CP045460.1	CP045460.1	pM-3471_MCR33k	GCF_011465535.1	SAMN13074755	PRJNA578814	2020-03-19	58712	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Anatum	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	33309	Plasmid	21-MAR-2020	circular	MOBP	typeT	IncX4	PTU-X4	III
NZ_CP028543.1	CP028543.1	p1_020143	GCF_002853435.2	SAMN07609091	PRJNA353728	2018-04-17	72407	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	159355	Plasmid	25-APR-2018	circular	MOBF	typeF	IncFIB(K);IncFII(K)	PTU-FK	III
NZ_CP028544.1	CP028544.1	p2_020143	GCF_002853435.2	SAMN07609091	PRJNA353728	2018-04-17	72407	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	110562	Plasmid	25-APR-2018	circular	-	-	IncFIB(pKPHS1)	PTU-E15	II
NZ_CP028545.1	CP028545.1	p3_020143	GCF_002853435.2	SAMN07609091	PRJNA353728	2018-04-17	72407	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	10060	Plasmid	25-APR-2018	circular	MOBC	-	ColRNAI	PTU-E4	III
NZ_CP012491.1	CP012491.1	pCFSAN004176P_03	GCF_001721225.1	SAMN02688212	PRJNA241122	2016-09-07	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	95721	Plasmid	25-FEB-2017	circular	-	-	IncY	PTU-Y	III
NZ_CP041093.1	CP041093.1	unnamed1	GCF_002251875.2	SAMN07450608	PRJNA389557	2019-07-11	72407	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	250990	Plasmid	31-JUL-2019	circular	MOBH	-	IncFIB(Mar);IncHI1B	PTU-HI1B	III
NZ_CP041097.1	CP041097.1	unnamed5	GCF_002251875.2	SAMN07450608	PRJNA389557	2019-07-11	72407	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	6647	Plasmid	31-JUL-2019	circular	-	-	ColRNAI	PTU-E1	III
NZ_CP032806.1	CP032806.1	pERL05-0623-1	GCF_008926305.1	SAMN10177962	PRJNA494713	2019-10-09	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	92785	Plasmid	13-OCT-2019	circular	-	-	IncFIB(AP001918);IncFII	PTU-E5	I
NZ_CP045462.1	CP045462.1	pM-3851_DHA	GCF_011466075.1	SAMN13074756	PRJNA578814	2020-03-19	58712	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Anatum	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	90138	Plasmid	21-MAR-2020	circular	-	-	IncA/C2	PTU-C	V
NZ_CP041358.1	CP041358.1	unnamed1	GCF_006965465.1	SAMN11231229	PRJNA528569	2019-07-14	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	130003	Plasmid	17-JUL-2019	circular	MOBF	-	Col156;IncFIB(AP001918);IncFII	PTU-FE	III
NZ_CP027138.1	CP027138.1	unnamed2	GCF_002968715.1	SAMN07291512	PRJNA316321	2018-03-05	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	90735	Plasmid	02-MAR-2020	linear	MOBP	typeT	IncX1;IncX1;IncX3	PTU-X1	IV
NZ_CP027135.1	CP027135.1	unnamed3	GCF_002968715.1	SAMN07291512	PRJNA316321	2018-03-05	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	151026	Plasmid	02-MAR-2020	linear	MOBP	typeI	IncFIB(AP001918);IncI1	PTU-I1	III
NZ_CP045785.1	CP045785.1	p1CFSAN029786	GCF_009662135.1	SAMN04323531	PRJNA541977	2019-11-14	622	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella dysenteriae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	223637	Plasmid	16-NOV-2019	circular	-	-	IncFII	PTU-FSh	III
NZ_CP014649.1	CP014649.1	pKPN-fff	GCF_001675125.1	SAMN03701676	PRJNA284365	2016-06-22	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	133484	Plasmid	02-SEP-2019	circular	-	-	IncFIB(K)	PTU-FK	III
NZ_CP014650.1	CP014650.1	pKpQIL-6e6	GCF_001675125.1	SAMN03701676	PRJNA284365	2016-06-22	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	113639	Plasmid	02-SEP-2019	circular	MOBF	typeF	IncFIB(pQil);IncFII(K)	PTU-E83	IV
NZ_AP019676.1	AP019676.1	pGSH8M-2-1	GCF_009176965.1	SAMD00168435	PRJDB6962	2019-10-10	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	145389	Plasmid	20-OCT-2019	circular	MOBF	typeF	IncFIB(AP001918);IncFII	PTU-E81	III
NZ_AP019677.1	AP019677.1	pGSH8M-2-2	GCF_009176965.1	SAMD00168435	PRJDB6962	2019-10-10	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	75556	Plasmid	20-OCT-2019	circular	MOBF	-	IncFII(pCoo)	PTU-FE	III
NZ_AP019679.1	AP019679.1	pGSH8M-2-4	GCF_009176965.1	SAMD00168435	PRJDB6962	2019-10-10	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	46158	Plasmid	20-OCT-2019	circular	MOBP	typeT	IncX3	PTU-X3	IV
NZ_AP019680.1	AP019680.1	pGSH8M-2-5	GCF_009176965.1	SAMD00168435	PRJDB6962	2019-10-10	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	3274	Plasmid	20-OCT-2019	circular	-	-	Col440I	PTU-E76	VI
NZ_CP006264.1	CP006264.1	pRM13516	GCF_000520055.1	SAMN02641384	PRJNA178650	2014-01-14	1248915	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O145:H28;Escherichia coli O145:H28 str. RM13516	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	58666	Plasmid	10-FEB-2020	circular	MOBP	typeT	IncI2	PTU-I2	III
NZ_CP051720.1	CP051720.1	pSCU-116-1	GCF_012934555.1	SAMN14609778	PRJNA624897	2020-04-30	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	83503	Plasmid	02-MAY-2020	circular	MOBP	typeI	IncB/O/K/Z	PTU-BOKZ	III
NZ_CP051721.1	CP051721.1	pSCU-116-2	GCF_012934555.1	SAMN14609778	PRJNA624897	2020-04-30	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	65217	Plasmid	02-MAY-2020	circular	-	-	IncFIA;IncFIB(AP001918)	PTU-FE	III
NZ_CP051722.1	CP051722.1	pSCU-116-3	GCF_012934555.1	SAMN14609778	PRJNA624897	2020-04-30	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5153	Plasmid	02-MAY-2020	linear	-	-	ColRNAI	PTU-E1	III
NZ_CP051723.1	CP051723.1	pSCU-116-4	GCF_012934555.1	SAMN14609778	PRJNA624897	2020-04-30	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	4072	Plasmid	02-MAY-2020	linear	MOBQ	-	Col8282	PTU-E10	III
NZ_CP051724.1	CP051724.1	pSCU-116-5	GCF_012934555.1	SAMN14609778	PRJNA624897	2020-04-30	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1538	Plasmid	02-MAY-2020	linear	-	-	Col(MG828)	PTU-E9	III
NZ_CP017084.1	CP017084.1	pT212	GCF_002310875.1	SAMN05715221	PRJNA340922	2017-09-18	584	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus mirabilis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	171489	Plasmid	21-DEC-2019	circular	MOBH	typeF	IncA/C2	PTU-C	V
